id,tanggal,kab,kec,kel,jenis,kk,jiwa,meninggal,hilang,luka,ungsi,ternak,rb,rs,rr,tmdm,sklh,ibdh,sarkes,ktr,kios,jmbtn,jln,swh,kebun,hutan,tmbk,kerugian,lat,lng,penyebab,kronologi,created_at,updated_at,deleted_at,created_by,updated_by,deleted_by,terdampak,tertimbun,pabrik,tmdm_fu,tertimbun_fu,keterangan,ket_penanganan,status,anak_anak,perempuan,laki_laki,lansia,tertimbun_pendidikan,terendam_pendidikan,rr_pendidikan,rs_pendidikan,rb_pendidikan,tertimbun_kesehatan,terendam_kesehatan,rr_kesehatan,rs_kesehatan,rb_kesehatan,tertimbun_kantor,terendam_kantor,rr_kantor,rs_kantor,rb_kantor,tertimbun_ibadah,terendam_ibadah,rr_ibadah,rs_ibadah,rb_ibadah,rr_fu,rs_fu,rb_fu,tertimbun_jembatan,terendam_jembatan,rr_jembatan,rs_jembatan,rb_jembatan,tertimbun_pabrik,terendam_pabrik,rr_pabrik,rs_pabrik,rb_pabrik,tertimbun_toko,terendam_toko,rr_toko,rs_toko,rb_toko,lahan,irigasi,tertimbun_tanggul,terendam_tanggul,rr_tanggul,rs_tanggul,rb_tanggul,meninggal_laki,meninggal_perempuan,hilang_laki,hilang_perempuan,luka_laki,luka_perempuan,mengungsi_laki,mengungsi_perempuan,kategori_laki,kategori_perempuan,DT_RowIndex
4639,24 April 2024,Kab. Luwu Utara,Malangke Barat,Cening,"<a href=""/data/4639 "">Banjir</a>",3291,10592,0,0,0,945,0,0,0,0,2506,,,,,,,4000,775,2581,0,1312,0,-2.49471,120.148716,Curah hujan yang tinggi,"Hujan deras terjadi selama 2 hari terakhir ini menyebabkan naiknya debit air sungai rongkong dan membuat tanggul penahan jebol di beberapa titik sehingga air meluap dan terjadi banjir dengan ketinggian air mencapai 30 - 150 cm di 12 titik lokasi yang berbeda. 
#. Titik pertama, 
banjir merendam 325 unit rumah warga yang dihuni 630 orang jiwa, 410 Ha Sawah, 1 unit perkantoran, 1 unit kesehatan dan 3 unit sarana pendidikan yang berada di Dusun Lakumpang, Dusun Salulemo, Dusun Tokatapi, Dusun Salu Bongko Desa Cenning Kecamatan Malangke Barat. 
#. Titik kedua,
banjir merendam 265 unit rumah warga yang dihuni 907 orang jiwa, 111 Ha Kebun, 97 Ha Tambak, 2 unit kesehatan, 3 unit sarana pendidikan dan 2 unit rumah ibadah yang berada di Dusun Waelawi, Dusun Labecce Desa Waelawi Kecamatan Malangke Barat. Kondisi terkini air sudah mulai surut di beberapa titik. 
#. Titik ketiga, 
banjir merendam 90 unit rumah warga, 2 unit rumah ibadah, 1 unit kesehatan, 1 unit kantor desa, 2 unit sarana pendidikan, 1 unit jembatan gantung penghubung antara Desa Mario dan Desa Polewali mengalami kerusakan berat dan akses jalan poros Polewali Ke Tolada tergenang air sepanjang 2 km. dan tidak bisa dilalui oleh kendaraan roda empat yang berada di Dusun Lekko, Lambe, Dusun Kampung Baru, Dusun Posilla, Dusun Bosowa Desa Polewali Kecamatan Baebunta Selatan.
#. Titik keempat, 
banjir merendam 70 unit rumah warga yang dihuni 350 orang jiwa di Dusun Utan Lotong, 20 unit rumah warga terendam air yang dihuni 100 orang jiwa di Dusun Hombes, 50 unit rumah warga terendam air yang dihuni 250 jiwa di Dusun Palakka Desa Mekarsari Jaya Kecamatan Baebunta Selatan. 
#. Titik kelima, 
banjir merendam 168 unit rumah warga, 1 unit rumah ibadah, 2 unit fasilitas umum (Musholla dan Posyandu), 1 unit kantor desa, 1 unit kesehatan, 500 Ha kebun dan akses jalan desa sepanjang 2 km. tergenang air di Dusun Salu Durian, Dusun Sumpira, Dusun Bangkailang, Dusun Lawaji Desa Sumpira Kecamatan Baebunta Selatan. 
#. Titik keenam, 
banjir merendam 270 unit rumah warga yang dihuni 1475 orang jiwa, 4 unit rumah ibadah (Masjid dan Gereja), 3 unit fasilitas umum (Posyandu dan Plat Daucker), 2 unit sarana pendidikan, 1 unit jembatan beton mengalami kerusakan berat, 700 Ha kebun terendam air di Desa Lawewe Kecamatan Baebunta Selatan. 
#. Titik ketujuh, 
banjir merendam 101 unit rumah warga yang dihuni 550 orang jiwa, 1 unit fasilitas (Posyandu), 1 unit rumah ibadah, 1 unit sarana pendidikan, + 165 Ha kebun di Desa Lara Kecamatan Baebunta Selatan. 
#. Titik kedelapan, 
banjir merendam 25 unit rumah warga yang dihuni 125 orang jiwa, 1 unit kantor desa, 1 unit kesehatan, 1 unit sarana pendidikan, 1 unit fasilitas umum (Posyandu), 1 unit rumah ibadah, + 40 Ha kebun dan akses jalan poros penghubung Desa Marannu ke Desa Lara terendam air di Kecamatan Baebunta Selatan.
#. Titik kesembilan, 
banjir merendam 100 unit rumah warga yang dihuni 1096 orang jiwa, 1 unit kantor desa, 1 unit kesehatan, 1 unit sarana pendidikan, 1 unit fasilitas umum (Posyandu), 2 unit rumah ibadah dan + 300 Ha kebun terendam air di Dusun Sumber Beras, Dusun Parepare, Dusun Sumber Sari Desa Muktijaya Kecamatan Baebunta Selatan. Kejadian ini mengakibatkan 70 Kepala Keluarga yang dihuni 124 orang jiwa di Desa Polewali, Desa Mekarsari Jaya dan Desa Muktijaya terpaksa harus mengungsi ketempat yang lebih aman.
#. Titik kesepuluh,
banjir merendam 347 unit rumah warga yang dihuni 347 Kepala Keluarga dengan 1362 orang jiwa, -/+ 365 Ha Kebun dan Sawah, 1215 Ha Tambak, dengan ketinggian air mencapai 50 cm hingga 100 cm yang berada di Dusun Sauru, Dusun Wellang Pellang, Dusun Pombakka, Dusun Pombakka 1, dan Dusun Lawatu Desa Pombakka Kecamatan Malangke Barat.
#. Titik kesebelas,
banjir merendam 375 unit rumah warga yang dihuni 720 Kepala Keluarga dengan 2880 orang jiwa dan 380 Ha Kebun dengan ketinggian air mencapai 60-100 cm. yang berada di Dusun Pattimang, Dusun Belawa, Dusun Labalubu, Dusun Padangelle, Dusun Gampuae Desa Pattimang Kecamatan Malangke. Kejadian ini juga mengakibatkan 174 Kepala Keluarga dengan 696 orang jiwa terpaksa harus mengungsi.
#. Titik keduabelas,
banjir merendam 230 unit rumah warga yang dihuni 214 Kepala Keluarga dengan 867 orang jiwa dan 385 Ha Kebun dengan ketinggian air mencapai 60-120 cm. yang berada di Dusun Mertasari, Dusun Sumbersari, Dusun Padangsari dan Dusun Sumber Indah Desa Giri Kusuma Kecamatan Malangke. Kejadian ini juga mengakibatkan 42 Kepala Keluarga dengan 249 orang jiwa terpaksa harus mengungsi.",2024-04-27 13:11:11,2024-05-20 02:18:05,,7,7,,0,0,,8,0,,,,,,,,0,13,0,0,0,0,7,0,0,0,0,5,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,71
4638,23 April 2024,Kab. Luwu,Walenrang Timur,Kendekan,"<a href=""/data/4638 "">Banjir</a>",60,0,0,0,0,0,0,0,0,0,60,,,,,,,0,80,10,0,0,0,-3.461218,120.257463,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 04:00 WITA yang menyebabkan naiknya debit air dihulu sungai Lamasi dan membuat 5 unit tanggul penahan  jebol sehingga air meluap dan terjadi banjir di 3 titik lokasi yang berbeda. Titik pertama, banjir merendam puluhan unit rumah warga, 80 Ha sawah, 10 Ha kebun dan ruas jalan serta mengakibatkan 3 unit tanggul penahan jebol. Dan Saat ini masih dalam pendataan yang berada di Desa Kendekan Kecamatan Walenrang Timur. Titik kedua, banjir mengakibatkan 1 unit tanggul penahan jebol sepanjang 15 meter, Lebar 2,5 meter dan Tinggi 2 meter berada di Dusun To'lemo Desa To'lemo Kecamatan Lamasi. Titik ketiga, banjir mengakibatkan 1 unit tanggul penahan jebol sepanjang 17 meter, Lebar 2 meter dan Tinggi 1,5 meter berada di Dusun Pararra Desa To'lemo dan 1 titik tanggul luber sepanjang 20 meter berada di Dusun Tangke atas Desa Bululondong Kecamatan Lamasi. Kejadian ini mengakibatkan rumah, perkebunan, fasilitas umum, kantor, rumah ibadah terendam air.",2024-04-27 12:24:53,2024-04-28 08:22:11,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,72
4637,24 April 2024,Kab. Bone,Mare,Kadai,"<a href=""/data/4637 "">Banjir</a>",0,47,0,0,0,0,0,0,0,0,47,,,,,,,0,40,0,0,0,87.000000,-4.746948,119.999285,Curah hujan yang tinggi,"Hujan deras yang terjadi pada pukul 02:00 WITA hingga pukul 13:15 WITA menyebabkan naiknya debit air sehingga terjadi banjir yang merendam puluhan unit rumah warga, 2 unit sarana pendidikan, 1 unit perkantoran, 1 unit rumah ibadah, 40 Ha sawah dan Jalan Tani Sabbaloa dengan ketinggian air mencapai betis orang dewasa dan luas area terdampak -/+ 50 Ha yang berada di Desa Kadai, Desa Mario, Desa Telluboccoe, Desa Tellongeng Kecamatan Mare.",2024-04-27 12:08:57,,,7,,,0,0,,0,0,,,0,,,,,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73
4624,26 April 2024,Kab. Luwu,Larompong Selatan,Malewong,"<a href=""/data/4624 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,25,,,,,,,0,0,0,0,0,0,-3.4996,120.142107,Curah hujan yang tinggi,"Hujan deras yang terjadi selama -/+ 5 jam menyeluruh di wilayah Larompong dan Larompong Selatan dan ditambah kiriman banjir dari hulu sungai yang merendam 25 unit rumah warga, 1 unit sarana pendidikan dan akses jalan desa dengan ketinggian air mencapai 50 cm. serta 1 unit jembatan mengalami kerusakan ringan akibat tertimbun kayu sehingga membuat warga dan anak sekolah terhambat yang berada di Desa Malewong dan Desa Laloa Kecamatan Larompong Selatan.",2024-04-26 11:42:14,,,7,,,0,0,,0,0,,,0,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74
4618,22 April 2024,Kab. Sinjai,Sinjai Selatan,Songing,"<a href=""/data/4618 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-5.212559,120.193834,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 12:30 WITA menyebabkan naiknya debit air  pada Bendungan Kulang hingga meluap ke sungai sehingga membuat air Sungai Katangka mengalir begitu deras dan menghantam jembatan penghubung antara Dusun Tonasa dan Dusun Balimengko hingga terputus dan pondasi beton ambruk yang mengakibatkan kendaraan roda dua dan empat tidak bisa melewati jembatan tersebut dan harus mengambil jalan alternatif  sejauh 1 Km. menuju pasar yang sebelumnya hanya dilalui sejauh 100 meter yang berada di Dusun Tonasa Desa Songing Kecamatan Sinjai Selatan.,2024-04-23 00:53:27,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75
4606,08 April 2024,Kota Palopo,Wara,Amasangan,"<a href=""/data/4606 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.095207,120.059152,Curah hujan yang tinggi,Hujan deras yang terjadi pada pukul 17:30 WITA menyebabkan naiknya debit air yang membuat drainase meluap ke jalan raya sehingga terjadi banjir yang menggenangi sepanjang Jalan Ambe Nona dengan ketinggian air diatas mata kaki orang dewasa yang berada di Kelurahan Amassangan Kecamatan Wara.,2024-04-20 11:35:53,2024-04-20 12:32:52,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76
4604,08 April 2024,Kab. Luwu,Bua Ponrang,Padang Tuju,"<a href=""/data/4604 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.437458,120.246477,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 20:00 WITA di bagian hulu yang membuat naiknya debit air sungai meningkat sehingga mengakibatkan 1 unit jembatan penghubung antara Desa Padang tuju ke Desa Balutan dan Desa Melenggang serta Kelurahan Noling mengalami kerusakan dengan kondisi jembatan miring dan melengkung sehingga jalan tersebut lumpuh dan untuk sementara ditutup yang berada di Desa Padang Tuju Kecamatan Bua Ponrang.,2024-04-20 05:29:08,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77
4591,09 April 2024,Kab. Luwu,Kamanre,Wara,"<a href=""/data/4591 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,20,,,,,,,0,5,0,0,10,0,-3.58915,120.114641,Curah hujan yang tinggi,"Hujan deras yang terjadi sejak semalam hingga pagi hari dibagian hulu sungai Cilallang menyebabkan naiknya debit air dan membuat tanggul jebol di 4 titik dan air meluap sehingga terjadi banjir yang merendam puluhan unit rumah, sawah siap panen dan tambak milik warga yang berada di Desa Wara Kecamatan Kamanre.",2024-04-18 04:40:55,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,78
4587,16 April 2024,Kota Palopo,Wara,Dangerakko,"<a href=""/data/4587 "">Banjir</a>",0,0,0,0,0,0,0,,1,0,200,,,,,,,0,0,0,0,0,0,-3.107949,120.051928,Curah hujan yang tinggi,"Hujan deras terjadi sejak pukul 19:30 WITA hingga pukul 23:30 WITA yang menyebabkan naiknya debit air dari drainase hingga meluap ke jalan dan ke pemukiman warga sehingga terjadi banjir yang merendam -/+ 200  unit rumah warga terendam air yang berada di Kelurahan Dangerakko, Pajalesang dan Lagaligo Kecamatan Wara, Kelurahan Binturu Kecamatan Wara Selatan dan Kelurahan Mungkajang Kecamatan Mungkajang.",2024-04-18 00:18:47,2024-05-21 01:19:56,,7,54,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79
4581,11 April 2024,Kab. Luwu,Bua Ponrang,Noling,"<a href=""/data/4581 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,8,,,,,,,100,0,0,0,0,0,-3.55991,120.032244,Curah hujan yang tinggi,Hujan deras yang terjadi pada pukul 04:00 WITA di malam hari dibagian hulu sungai yang membuat debit air sungai meluap sehingga terjadi banjir yang merendam 8 unit rumah warga dengan ketinggian air mencapai 40 cm dan ruas jalan sepanjang -/+ 100 meter terendam air. Hal ini sering terjadi apabila terjadi hujan deras dikarenakan sungai tidak mampu lagi menampung air hujan akibat adanya pendangkalan yang berada di Kelurahan Noling Kecamatan Bua Ponrang.,2024-04-16 12:47:05,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
4576,16 April 2024,Kab. Luwu,Lamasi Timur,Pompengan Tengah,"<a href=""/data/4576 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,104,,,,,,,0,247,50,0,0,0,-3.586009,120.163522,Curah hujan yang tinggi,"Hujan deras yang terjadi sejak pukul 01:00 WITA di bagian hulu sungai pompengan pada malam hari menyebabkan naiknya debit air dan membuat tanggul penahan air sungai jebol sepanjang -/+ 100 meter yang merendam 180 unit rumah warga di Desa Pompengan Tengah dan 24 unit rumah warga di Desa Pompengan Pantai. Kejadian ini juga merendam 2 unit sarana pendidikan, 1 unit sarana ibadah, 247 Ha Sawah, 50 Ha lahan kebun serta tambak ikan dan ruas jalan yang berada di Desa Pompengan Tengah dan Pompengan Pantai Kecamatan Lamasi Timur.",2024-04-16 00:00:01,2024-04-20 01:33:03,,7,7,,0,0,,0,0,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,81
4575,12 April 2024,Kab. Luwu,Bua,Karang-Karangan,"<a href=""/data/4575 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,5,,,,,,,300,0,0,0,0,0,-3.51839,120.188241,Curah hujan yang tinggi,Hujan deras yang terjadi sejak pukul 02:00 WITA hingga pukul 04:00 WITA menyebabkan naiknya debit air pada beberapa aliran sungai kecil hingga meluap yang dikarenakan kurangnya aliran pembuangan kelaut sehingga menimbulkan banjir yang merendam 5 unit rumah warga setinggi 20 - 40 cm serta ruas jalan sepanjang -/+ 300 meter sekitar pinggiran jalan poros provinsi yang berada di Dusun Lamone Desa Karang-karangan Kecamatan Bua.,2024-04-15 12:01:22,2024-04-20 05:13:57,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82
4562,14 April 2024,Kab. Luwu Utara,Malangke Barat,Wara,"<a href=""/data/4562 "">Banjir</a>",47,0,0,0,0,35,0,0,0,0,37,,,,,,,0,0,35,0,0,0,-2.338408,120.334368,Curah hujan yang tinggi,"Hujan deras yang terjadi di beberapa hari terakhir menyebabkan naiknya debit air sungai rongkong hingga meluap sehingga terjadi banjir yang merendam area permukiman dan 35 Ha lahan perkebunan milik warga yang berada di Dusun Waerinni dan Dusun Layar Putih Desa Wara Kecamatan Malangke Barat. Kejadian ini juga mengakibatkan 4 titik tanggul jebol sepanjang 17 meter dan semakin meluas di sungai Kecamatan Baebunta Selatan, 1 unit jembatan gantung rubuh dan 37 unit rumah warga terendam air yang dihuni 47 Kepala Keluarga dengan  105 orang jiwa yang terdiri dari 10 Kepala Keluarga yang dihuni 35 orang jiwa terpaksa harus mengungsi dan 37 Kepala Keluarga yang dihuni 70 orang selebihnya terdampak banjir dengan ketinggian air mencapai 100 - 150 cm.",2024-04-14 13:29:31,2024-04-20 12:38:45,,7,7,,70,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,83
4550,02 April 2024,Kab. Luwu,Suli,Suli,"<a href=""/data/4550 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.421522,120.190988,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 01:26 WITA dibagian hulu sungai Suli yang membuat air sungai tersebut meluap sehingga terjadi banjir yang merendam beberapa unit rumah warga serta ruas jalan dengan ketinggian air mencapai 20 hingga 50 cm yang berada di Kelurahan Suli Kecamatan Suli.,2024-04-02 04:13:29,,,7,,,0,0,,0,0,,,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84
4548,01 April 2024,Kota Palopo,Sendana,Mawa,"<a href=""/data/4548 "">Banjir</a>",0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,-3.000527,120.070696,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 23:30 WITA menyebabkan naiknya debit air yang membuat air sungai meluap sehingga terjadi banjir yang mengakibatkan 1 unit jembatan penyebrangan mengalami kerusakan berat serta separuh badan jalan terbawa arus sungai yang berada di Jalan A. Bintang Kelurahan Mawa Kecamatan Sendana.,2024-04-02 03:49:41,2024-05-20 04:39:53,,7,54,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85
4545,29 Maret 2024,Kota Palopo,Telluwanua,Petonjangan,"<a href=""/data/4545 "">Banjir</a>",88,0,0,0,0,0,0,0,0,0,88,,,,,,,0,0,0,0,0,0,-3.120748,120.020342,Curah hujan yang tinggi,Hujan deras terjadi pada pukul 22:00 WITA yang menyebabkan naiknya debit air sehingga terjadi banjir yang merendam puluhan unit rumah warga dengan ketinggian air mencapai 60 cm hingga pinggang orang dewasa yang berada di 2 Kecamatan yakni Kecamatan Telluwanua Kelurahan Pentojangan dan Salubattang dan Kecamatan Sendana Kelurahan Mawa.,2024-04-01 04:28:28,2024-04-01 04:31:38,,7,7,,0,0,,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86
4538,26 Maret 2024,Kab. Luwu Utara,Baebunta Selatan,Lembang-Lembang,"<a href=""/data/4538 "">Banjir</a>",356,0,0,0,0,70,0,0,0,0,305,,,,,,,0,0,1000,0,0,0,-2.549588,120.423374,Curah hujan yang tinggi,"Hujan deras terjadi pada pukul 14:30 WITA di daerah hulu sungai rongkong menyebabkan naiknya debit air sehingga terjadi banjir yang merendam ratusan unit rumah warga, masjid, kantor, fasilitas umum, jembatan dan kebun dengan ketinggian air mencapai 30 - 60 cm. Kejadian ini juga mengakibatkan jebolnya tanggul penahan di 2 titik lokasi yang berbeda. Titik pertama, tanggul jebol sepanjang 20 meter yang berada di Dusun Dadeko dan Dusun Ballakajang Desa Lembang - Lembang dan Titik kedua, tanggul jebol sepanjang 30 meter yang berada di Dusun Teppo, To Baku, Lawewe, Lampolempang dan Dusun Galinggang Desa Lawewe Kecamatan Baebunta Selatan. Kejadian ini pula membuat 21 Kepala Keluarga yang dihuni 70 orang jiwa terpaksa harus mengungsi ketempat yang lebih aman.",2024-04-01 03:28:01,2024-04-01 03:29:37,,7,7,,0,0,,1,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,87
